jobCategories_id,jobCategories,techStacks,responsibility,qualifications,preferredRequirements
8,인공지능/머신러닝,"['machinelearning', 'keras', 'opencv', 'tensorflow', 'ai/인공지능', 'pytorch', 'python']","• AI 데이터셋 자동 가공 모듈
　- 다양한 AI Framework 기반의 Model을 학습하여 AI 데이터셋의 가공을 자동화
　- 다양한 형태의 자동화 모듈 개발 (Bounding-box, Segmentation(Polygon), Polyline, Points, Pose 및 다양한 형태의Key-points 형식지원)

• AI 서비스 개발
　- 클라우드/서버기반 뿐만 아니라 Edge Computing 서비스 발굴/개발
　- Object Tracking 기반의 Smart 솔루션 개발
　- 영상/문서/음성 미디어 분석을 통한 다양한 AI 서비스 발굴/개발 
　- 대용량의 AI Data를 자동으로 분류, 비식별화 및 증강하는 AI 데이터 전처리

• Computer vision 분야 머신러닝/딥러닝 솔루션 개발
　- 비즈니스 문제 해결을 위한 머신러닝/딥러닝 기반 문제해결 방법 연구 및 개발

• Edge computing을 포함한 머신러닝/딥러닝 시스템 구성 및 최적화
　- 서버 및 edge device를 통한 효과적인 딥러닝 모델 서비스 시스템","• 석사 학위 이상
• Python에 대한 높은 이해도
• AI Framework/Platform 경험
　- 딥러닝 모델 개발 경험
　- Tensorflow, Keras, Slim, PyTorch
　- Edge Computing
　- Machine Learning
• Data Processing 경험
　- Computer Vision, Image Processing, OpenCV, LiDAR
　- Text Processing, Natural Language, OCR, Audio Processing","• AI Framework/Platform을 통한 실제 서비스 개발/실무 경험
• 다양한 상용 서비스/어플리케이션 개발 경험 
• Embedded SW 개발 경험
• 새로운 것에 대한 도전의식
• 논문/특허 발굴 경험
• 오픈소스의 코드레벨 디버깅 및 커스터마이징 경험
• 논문 내용 기반의 코드구현 경험"
15,SW/솔루션,"['OpenGL', 'SW', 'Qt', 'Windows', 'Mfc']","• 의료기기 제어 SW 개발
• 3D Viewer SW 개발","• Windows 프로그래밍 가능
• GUI 프레임워크(MFC, QT 등) 사용 경험자
• 3D 프레임워크(OpenGL 등) 사용 경험자","• 컴퓨터공학, 소프트웨어 계열 관련 전공자
• 선형대수 이론 이해도 보유자"
1,서버/백엔드 개발자,"['Kotlin', 'Java', 'Scala']","• 병원 직원과 내원한 고객을 위한 여러 소프트웨어의 API 서버 제공
• 여러 직군의 동료들과 협력해 신규 프로젝트를 설계 및 개발
• 서비스가 안정적으로 운영될 수 있도록 인프라 구성 및 운영","• 4년제 대학교 컴퓨터공학 관련 전공자
• Kotlin, Java, Scala 등 최소 1개의 JVM 기반 언어 사용 경험
• 최소한의 코딩 능력 및 컴퓨터 공학적 지식","• 프레임워크를 활용한 백엔드 개발 경험
• Kotlin, Spring Boot, AWS, Git, 데이터베이스 활용 경험"
13,HW/임베디드,"['Orcad', 'HW', 'MCU', 'Autocad']","• 시스템(전장, 하네스) 설계
• 장비 제어 보드 설계","• 신입 ~ 5년
• 전자계열 전공","• Power 관련 개발 경험자
• 양산개발 경험자"
9,devops/시스템 엔지니어,"['ERP', 'RDB', 'Java', 'C#', 'Power builder', '.NET']","• 내부시스템 개발 및 유지보수 
• 보안관제 운영관리
• ERP 개발, 구축 진행","• 경력 : 5년 ~ 15년
• 필수 스킬 : 파워빌더, RDBMS 가능자
• 개발 및 운영관리(경력 5년 이상)","• WEB 개발(JAVA, C#, 닷넷) 경험
• 네트워크 & 보안지식 보유
• ERP 지식 보유"
19,빅데이터 엔지니어,"['JavaScript', 'R', 'React', 'Node.js', 'C++', 'Python', 'React Native', 'JSP']","• 파이썬 크롤러 코드 분석 및 수정
• 파이썬 데이터분석
• 파이썬 데이터 시각화","• 파이썬 경력 3년 이상
• 빅데이터 분석 유경험
• 빅데이터 분석 결과 시각화 유경험
• 위의 업무분야 실제 경험 포트폴리오 제출","• 파이썬 능숙자
• R 능숙자
• 데이터 시각화 가능자
• 근무지 인근 거주자"
12,개발 PM,['JavaScript'],"• 플랫폼 서비스 기획/개발 조직 리딩 (가상자산 거래소 등)
• 개발조직 인재 영입 및 관리, 같이 학습하고 성장하는 개발문화 구축
• 효율적이고 생산적인 개발 프로세스 구축 (개발 정책, 개발 R&R, 과업 관리, 최적화/자동화 등)
• Product 개선/발전을 위한 제품 전략 수립 및 실행
• 아키텍처 전략 수립 및 개발 총괄","• 개발 혹은 PM 경력 포함 8년 이상 (개발 경험 보유자 선호)
• 팀 리더로서 팀원을 육성하고 이끌어 주는 팀 리딩 경험이 있으신 분
• 개발, 디자인, 사업 전반에 대한 이해와 Ownership을 가지고 일하는 분
• 다양한 협업 부서와 사용자/기술/사업 측면에서 원활한 커뮤니케이션이 가능한 분
• 실패를 두려워하지 않고 빠르게 실행하고 효율을 분석하는 분","• 급격히 성장하는 스타트업 환경에서 업무한 경험이 있는 분
• 탁월한 개발 문화를 구축해 보거나, 경험해 좋은 개발 문화에 대한 뚜렷한 주관을 보유한 분 
• 논리적 및 기획적 사고를 가진 분
• 데이터에 기반한 의사결정과 가설검증을 하실 수 있는 분
"
16,IOS 개발자,"['Git', 'iOS', 'Swift', 'Rxswift', 'JSON', 'Firebase', 'Network']",• iOS 프론트 개발,"• 경력 3년 이상
• Swift, RX Swift, Firebase SDK, Alamofire 등 다양한 오픈소스
• Network Async Task, Layout Customizing, JSON parse, Webview
• 앱 출시 및 운영 경험
• 버전관리툴(Git/SVN) 이용한 협업 가능자","• 클라이언트 팀원 관리 경험 우대
• Android Kotlin 개발 경험 우대
• iOS Framework 개발 경험 우대
• Blockchain Wallet 개발 경험 우대"
15,SW/솔루션,"['Git', 'SW', 'C#', '.NET']","• 의원급 EMR 개발 및 운영(C#)
• 데이터 마이그레이션 업무","• 경력 : 1~5년(또는 그에 준하는 역량을 보유한 자)
• C# NET framework 및 MVP 패턴 개발에 능숙한 분
• Git에 익숙하고 코드리뷰 문화를 경험","• 컴퓨터 소프트웨어 관련 학과
• EMR 서비스 개발 및 운영 경험자
• DevExpress에 능숙하신 분"
19,빅데이터 엔지니어,"['Golang', 'Kafka', 'Python', 'BI', 'EDA']","• 메이크스타 데이터 시스템 구축 및 운영
• 마스터 데이터 관리 시스템 개발
• 데이터 분석을 위한 데이터파이프라인 구축
• EDA(Event-Driven Architecture) 기반 시스템 구축","• 3년 이상 데이터 엔지니어 경험이 있는 분
• Cloud 환경에서 데이터 인프라 구축 및 운영을 해본 경험이 있는 분
• Kafka Cluster 구축 및 운영을 해본 경험이 있는 분
• 프로그래밍 언어(Python, Golang 등)를 사용한 기본적인 개발 가능한 분","• 다양한 Database 시스템에 대한 모델링 및 튜닝 경험이 있는 분
• 자동화 도구 개발 및 운영 경험이 있는 분
• BI 또는 데이터 시각화 솔루션 관련 경력이 있는 분"
18,크로스플랫폼 앱개발자,"['Android OS', 'iOS', 'Flutter']","• flutter를 사용한 앱 개발
• 기획자,디자이너와 협업하여 기능 구현
• 이미 개발된 소스를 분석하여 단기간에 flutter 학습 가능","• 앱 프로젝트 1개 이상 수행 경험자
• 앱 개발구조에 대한 이해도 높으신 분","• 에듀테크 관련 경력
• 개발 관련 영어 문서에 친숙하신 분"
1,서버/백엔드 개발자,"['Django REST framework', 'Django', 'AWS', 'Python']","• Django를 토대로 프로덕트 유지 보수 및 안정성을 확보합니다. 
• AWS 환경에 안전한 파이프라인을 만들어 배포하고 모니터링합니다.","• 최소 3년 이상의 Backend 경력
• DRF(Django-Restframework) 사용 경험","#우대사항은 우대사항일 뿐입니다!
#혁신을 위해 무한성장 중인 원아워의 여정에 함께 해주세요!

• 아마존 클라우드 사용 경험, Serverless/Lambda 사용 경험
• 테스트, CI/CD 사용 경험
• 쿼리 최적화 경험
• Zappa 사용 경험"
4,안드로이드 개발자,"['Git', 'Bitbucket', 'Kotlin', 'Android Studio', 'Java', 'Figma', 'Realm', 'Jira']","• 디지털 치료제(DTx) Android 앱 클라이언트 개발
• WELT Android 앱 클라이언트 개발 및 유지보수 (Kotlin, MVP Architecture)","• 앱 개발 경력 3년 이상 혹은 그에 준하는 실력을 갖추신 분
• Kotlin MVVM 아키텍처 패턴에 대한 이해 및 개발 경험기반 프로젝트 경험 및 이해도
• RxKotlin 및 비동기 처리에 대한 경험 및 이해도
• 어떤 문제든 주도적으로 해결하려고 하는 의지가 있으신 분
• 같이 일하는 멤버를 배려하고 소통하며 개발을 진행할 수 있으신 분

[개발환경]
• 사용 언어: Kotlin, Java
• 주 사용 라이브러리: RxAndroidBLE, Retrifit2, Realm
• 업무 도구: Android Studio, Jira, GIT(Bitbucket), Figma","• Firebase 및 Play Console을 활용한 앱 업데이트 및 모니터링 경험
• Coroutine 및 기타 Jetpack Component에 관한 경험
• 안드로이드 아키텍처 및 디자인패턴에 관한 관심 및 이해도
• Open Source Library Custom 가능하신 분
• 프로젝트를 시작과 끝까지 개발 경험이 있으신 분
• iOS 개발 경험 있으신 분
• 1개 이상 언어를 통해 상용 프로그램 개발 경험이 있으신 분(모바일 무관)
• 다른 팀원과의 협업에 능하신 분
• 새로운 기술을 배우는 것을 즐기시는 분
• 더 나은 사용자 경험에 대한 고민을 해 보신 분(UI/UX 및 애니메이션)"
22,블록체인,"['JavaScript', 'AI/인공지능', 'Node.js', 'React', 'REST API', 'SW', 'Blockchain', 'AWS', 'Kubernetes', 'Solidity']","• 기개발된 블록체인 지갑 서비스 기능 추가
• 기개발된 블록체인 지갑 디자인 개선
• AWS 및 쿠버네티스를 활용한 개발환경 구축
• 서비스 예정 AI 플랫폼 개발","• 2년 이상의 TechLead 경험이 있으신 분
• Lambda, KMS, API Gateway, S3 등 AWS를 이용한 클라우드 개발 경험이 있으신 분
• 기개발된 코드를 분석하여 디버깅이 가능하신 분
• 기개발된 서비스를 유지보수 및 기능 추가 가능하신 분
• 사용자 경험 개선에 대한 높은 관심을 갖고 계신 분
• 효율적이고 지속적인 대규모 백엔드 개발이 가능하신 분","• AWS 기술 활용이 자유롭고 빌링을 최적화 할 수 있는 분
• 블록체인 생태계에 관심과 애정이 있거나 관련 개발 경험이 있으신 분 
• AI그림, AI채팅 등 AI 기반 기술에 관심이 있으신 분
• 서비스 개발에 대해 함께 고민하고 지식을 공유하는 것에 열정적이신 분
• 기술 이슈를 리딩할 수 있고, 주니어 개발자들의 성장을 도울 수 있는 분
• 새로운 방식으로 기능을 구현하고자 하는 노력과 탐구심이 있으신 분"
4,안드로이드 개발자,"['Git', 'Kotlin', 'Android OS', 'GitLab', 'JSON']","• 포도알 Android 신규 기능 개발
• 포도알 앱 관리 및 개선","• 다양한 UI 개발 경험하신 분
• 적극적으로 동료들과 커뮤니케이션하는 분 
• 책임감이 높으신 분

[사용기술]
• Kotlin, Network Async Task, Layout Customizing, JSON parse, Webview
• 버전관리 툴(Git/SVN) 이용한 협업 가능자","• 구글플레이 서비스 출시 경험이 있으신 분
• 디바이스, OS 버전 최적화 경험이 있으신 분
• 앱 성능 최적화 경험이 있으신 분"
2,프론트엔드 개발자,"['JavaScript', 'TypeScript', 'React', 'Redux', 'HTML5', 'React Native', 'Vite', 'CSS 3']","• Front - end
• React / React.Js / React Native 개발
• Github를 활용한 작업
• React 를 사용한 Web(Pc.Mobile) 구축
• React Native App 패키징 개발 
• 프로젝트를 A~Z까지 진행","• 오픈소스 관련 활동을 해보신 분
• Github 협업 경험이 있으신 분
• 코드리뷰 또는 커뮤니케이션이 잘 되시는 분
• 프로젝트 론칭 및 배포 경험자
• 프로젝트를 A~Z까지 진행한 경험이 있으신 분
• 병렬, 대규모 분산 서비스에 대한 이해도가 높으신 분
• 퍼블리싱 작업 가능하신분","• 디자인 패턴에 이해도가 높으신 분
• 꾸준하게 코드를 리펙토링 하고, 테스트 코드를 작성 하시는 분
• 깔끔하고 센스있게 문서 정리가 가능하신 분
• 트렌디한 개발환경에 관심이 많으신 분
• 변화를 두려워하지 않고 기술적으로 배우고 성장하고자 하는 분
• 이커머스 혹은 스타트업 경험이 있으신 분"
11,QA 엔지니어,['QA'],"• 웰트 디지털 치료제 플랫폼, 앱 및 웹에 대한 QA를 진행합니다.
• 출시 된 서비스들에 대한 지속적인 품질 모니터링 및 관리합니다.","• SQA에 대한 기초 지식 보유하신 분
  - TDD
  - BDD
  - Unit Test
  - Integration Test
  - System Test
  - Stress Test
  - Test Automation
• 유관부서와의 의사소통에 문제가 없으신 분","• Test Plan, Test Case, Test Report 등 QA 기반 문서 작성 경험 보유하신 분
• QA 관련 자격을 소지하신 분(ISTQB, CSTS, MOS 등)"
11,QA 엔지니어,"['SW', 'QA']","• 문서 OCR, 이미지 OCR 등 AI 서비스 SW 제품 개발 단계 전반에 걸친 품질 보증
• 제품 릴리즈를 위한 검증 수행과 문서 작성
• Test Case를 작성하고 단계별 기능 테스트 진행
• 테스트 과정에서 발생한 이슈, 결함에 대한 보고서를 작성",• Software QA 경험이 3년 이상이신 분,"• QA 계획 단계부터 실행 단계까지 자기 주도적으로 경험이 있으신 분
• 개발 실무 경력 보유자
• Android / iOS, 웹 등 이해도가 높으신 분
• 테스트 자동화 경력 보유자"
3,웹 풀스택 개발자,"['Oracle PL/SQL', 'Spring Boot', 'Java']","• 대외 시스템 연계 운영
• 기술평가 시스템 개발 및 운영","• 전문학사 이상 학력 소지자
• 유관 분야 3년 이상 경력 보유자
• Java 및 x-javascript 활용 WebApplication 개발 가능자
• Java 프레임워크 기반 개발 경험자
• Oracle SQL 및 PL/SQL 활용 능숙자

 
","• IT 관련 전공자 및 IT 자격증 소지자
• 기획, 디자인, 운영 등 다양한 직군과 원할한 커뮤니케이션 가능자
• Spring Boot를 이용한 WebApplication개발 경험
• 동종업계 개발 경험자"
1,서버/백엔드 개발자,"['MSA', 'Node.js', 'REST API', 'AWS', 'SQL']","국내 법인 및 개인들의 가상자산 보유액은 이미 60조를 넘어서고 있으며, 앞으로도 자산에서 그 비중이 더욱 확대될 것으로 예상됩니다. 이에 가장자산에 대한 정확한 회계 및 세무처리는 매우 중요한 이슈가 되고 있습니다. 본 포지션은 국내 최초 가상자산 세무회계 관리서비스인 GDAC 펀드서비스의 신규 기능을 개발하고, 기존 기능을 개선하는 업무를 수행합니다.

• GDAC펀드서비스 API 개발 및 유지/보수
• 국내외 가상자산 거래소 API 연동
• 서비스 관리시스템(admin) 개발","• Back-End 개발경력 3년 이상
• Typescript 와 Python, Node.js 환경에서 API 개발 경험
• RESTful 서비스 및 API 개발 경험
• SQL/DBMS/ORM에 대한 이해","• SaaS 서비스 개발 경험 (데이터 Biz 서비스 개발 경험 선호)
• 금융정보 API 연동 경험 (가상자산 거래소 연동 경험 선호)
• MSA(Microservices Architecture) 환경에서의 개발 경험
• AWS(Amazon Web Services) 경험
• 대용량 System Architecture 설계 및 개발 경험
• 가상자산(디지털 자산), 금융, 블록체인에 대한 관심"
